id;latitude;longitude
saint-just-sur-dive;47.1833;-0.083333
fontaine-milon;47.5;-0.25
pontigne;47.55;-0.033333
brigne;47.2333;-0.383333
moze-sur-louet;47.35;-0.55
saint-clement-des-levees;47.3333;-0.183333
saint-sauveur-de-landemont;47.2842;0.74389
chemille;47.2167;-0.716667
varenne;47.3167;-1.31667
saint-philbert-en-mauges;47.15;-1.01667
vaulandry;47.6;-0.05
cholet;47.0667;-0.883333
saint-georges-des-gardes;47.15;-0.759167
cernusson;47.1833;-0.483333
vernantes;47.4;0.05
chapelle-sur-oudon;47.6833;-0.816667
tigne;47.2;-0.433333
saint-clement-de-la-place;47.5333;-0.75
chevire-le-rouge;47.6;-0.183333
verchers-sur-layon;47.15;-0.3
champtoceaux;47.3333;-1.26667
puy-notre-dame;47.1167;-0.233333
poueze;47.55;-0.8
plessis-mace;47.55;-0.666667
beausse;47.3167;-0.916667
toutlemonde;47.05;-0.766667
beaupreau;47.2;-1
previere;47.7167;-1.18333
cande;47.5667;-1.03333
sermaise-49;47.5167;-0.216667
pruille;47.5833;-0.65
meigne;47.2333;-0.216667
rairies;47.65;-0.2
rou-marson;47.2333;-0.15
saint-laurent-des-autels;47.2833;-1.18333
cerqueux-sous-passavant;47.1081;-0.465833
chavaignes;47.5333;0.033333
beauvau;47.5833;-0.25
noyant;47.5167;0.133333
bouille-menard;47.7333;-0.966667
meignanne;47.5167;-0.666667
chalonnes-sous-le-lude;47.55;0.166667
saint-lambert-du-lattay;47.3;-0.633333
saint-martin-de-la-place;47.3167;-0.133333
saint-macaire-du-bois;47.1167;-0.266667
breze;47.1667;-0.066667
nuaille;47.1;-0.8
ambillou-chateau;47.2667;-0.35
coudray-macouard;47.2;-0.116667
lande-chasles;47.4667;-0.066667
saint-sauveur-de-flee;47.75;-0.783333
beaucouze;47.4667;-0.633333
yzernay;47.0167;-0.7
champtoce-sur-loire;47.4167;-0.866667
chavagnes;47.2667;-0.466667
chapelle-rousselin;47.2167;-0.783333
angers;47.4667;-0.55
geste;47.1833;-1.11667
champ-sur-layon;47.2667;-0.583333
vihiers;47.15;-0.533333
dagueniere;47.4167;-0.433333
jumelliere;47.2833;-0.716667
poiteviniere;47.2278;-0.8975
saint-michel-et-chanveaux;47.6833;-1.13333
romagne-49;47.0667;-1.01667
briollay;47.5667;-0.5
may-sur-evre;47.1333;-0.9
corze;47.55;-0.383333
beaufort-en-vallee;47.4333;-0.216667
chateauneuf-sur-sarthe;47.6833;-0.483333
saint-paul-du-bois;47.0833;-0.55
durtal;47.6667;-0.25
boissiere-sur-evre;47.3;-1.08333
trementines;47.1167;-0.783333
distre;47.2333;-0.116667
montreuil-juigne;47.5284;-0.611944
jubaudiere;47.1667;-0.9
parcay-les-pins;47.4333;0.166667
chapelle-du-genet;47.1833;-1.01667
brissarthe;47.7;-0.45
chapelle-saint-laud;47.6167;-0.3
soulaines-sur-aubance;47.3667;-0.516667
marigne;47.7167;-0.616667
saint-laurent-de-la-plaine;47.3167;-0.8
soucelles;47.5667;-0.416667
villebernier;47.25;-0.033333
carbay;47.7333;-1.21667
thouarce;47.2667;-0.5
juvardeil;47.65;-0.5
fontaine-guerin;47.4833;-0.183333
puiset-dore;47.2333;-1.1
saint-cyr-en-bourg;47.2;-0.05
montigne-les-rairies;47.6167;-0.2
pouance;47.75;-1.16667
melay-49;47.1833;-0.7
bauge;47.5417;-0.1
noyant-la-gravoyere;47.7;-0.966667
saint-remy-la-varenne;47.4;-0.316667
vaudelnay;47.15;-0.2
chanzeaux;47.2667;-0.65
chemellier;47.3333;-0.35
saint-leger-sous-cholet;47.1;-0.916667
meigne-le-vicomte;47.5167;0.2
mazieres-en-mauges;47.05;-0.816667
nyoiseau;47.7167;-0.916667
gruge-l-hopital;47.75;-1.03333
faveraye-machelles;47.25;-0.5
gene;47.6333;-0.8
challain-la-potherie;47.6333;-1.05
chartrene;47.5;-0.116667
champigne;47.6667;-0.566667
pellouailles-les-vignes;47.5333;-0.433333
saint-georges-sur-loire;47.4167;-0.766667
chenehutte-treves-cunault;47.3084;-0.153889
passavant-sur-layon;47.1167;-0.383333
cheffes;47.6212;-0.5075
chaze-henry;47.75;-1.11667
saint-germain-des-pres-49;47.4167;-0.833333
saint-jean-de-linieres;47.4581;-0.6575
clere-sur-layon;47.0833;-0.416667
sceaux-d-anjou;47.6167;-0.6
drain;47.35;-1.2
saint-laurent-du-mottay;47.35;-0.95
saint-lambert-la-potherie;47.4833;-0.683333
savennieres;47.3833;-0.65
cornuaille;47.5167;-0.983333
morannes;47.75;-0.416667
mire;47.7667;-0.483333
saint-aubin-de-luigne;47.3333;-0.666667
contigne;47.7333;-0.516667
etriche;47.65;-0.433333
daumeray;47.7;-0.366667
aubigne-sur-layon;47.212;-0.461111
montreuil-sur-maine;47.65;-0.7
neuvy-en-mauges;47.2667;-0.833333
trelaze;47.45;-0.466667
maze;47.45;-0.266667
bourgneuf-en-mauges;47.3167;-0.833333
fief-sauvin;47.2167;-1.03333
salle-de-vihiers;47.15;-0.633333
cerqueux-49;47.0003;-0.640556
plaine-49;47.0667;-0.616667
vieil-bauge;47.5333;-0.116667
roussay;47.0833;-1.06667
cizay-la-madeleine;47.1833;-0.183333
saint-barthelemy-d-anjou;47.4667;-0.5
boce;47.5;-0.083333
montjean-sur-loire;47.3833;-0.866667
lue-en-baugeois;47.5167;-0.283333
cherre-49;47.7167;-0.566667
behuard;47.3833;-0.65
montpollin;47.5833;-0.1
alleuds-49;47.3167;-0.4
broc-49;47.5833;0.166667
angrie;47.5667;-0.966667
blaison-gohier;47.3998;-0.371389
sainte-gemmes-sur-loire;47.4256;-0.5575
marce;47.5833;-0.316667
concourson-sur-layon;47.1833;-0.333333
montguillon;47.7333;-0.733333
thoureil;47.3667;-0.266667
auverse;47.5167;0.05
soulaire-et-bourg;47.5833;-0.55
louvaines;47.7;-0.8
menitre;47.4;-0.266667
grezille;47.3333;-0.35
chanteloup-les-bois;47.1;-0.683333
rablay-sur-layon;47.2833;-0.583333
saint-sylvain-d-anjou;47.5167;-0.466667
saint-crespin-sur-moine;47.1;-1.18333
saint-florent-le-vieil;47.3667;-1.01667
becon-les-granits;47.5;-0.8
lezigne;47.6333;-0.283333
avrille-49;47.5;-0.583333
fougere-49;47.6273;-0.148056
louerre;47.3;-0.333333
brain-sur-longuenee;47.5833;-0.766667
membrolle-sur-longuenee;47.5612;-0.673889
saint-sigismond-49;47.4537;-0.942778
saint-sulpice-49;47.4;-0.417222
longeron;47.0167;-1.06667
louroux-beconnais;47.5167;-0.883333
barace;47.6333;-0.35
montsoreau;47.2167;0.066667
mouliherne;47.4667;0.016667
cosse-d-anjou;47.1667;-0.683333
bouzille;47.3333;-1.11667
saint-saturnin-sur-loire;47.4;-0.433333
genneteil;47.6;0.05
saint-leger-des-bois;47.4667;-0.716667
noellet;47.7;-1.08333
seiches-sur-le-loir;47.5833;-0.366667
saulge-l-hopital;47.3;-0.366667
torfou-49;47.0333;-1.11667
hotellerie-de-flee;47.75;-0.883333
seguiniere;47.0667;-0.933333
parnay-49;47.2333;0.016667
andreze;47.1667;-0.966667
deneze-sous-le-lude;47.5333;0.133333
brion-49;47.45;-0.15
saint-georges-sur-layon;47.2;-0.366667
chapelle-hullin;47.7667;-1.06667
vivy;47.3333;-0.066667
brain-sur-l-authion;47.45;-0.416667
coron;47.1333;-0.65
chemire-sur-sarthe;47.75;-0.433333
tillieres;47.15;-1.16667
blou;47.3667;-0.033333
saint-andre-de-la-marche;47.1;-1
echemire;47.55;-0.166667
montfort-49;47.2;-0.216667
chigne;47.5833;0.083333
linieres-bouton;47.4667;0.083333
chaudron-en-mauges;47.2833;-0.983333
saint-melaine-sur-aubance;47.3667;-0.5
lion-d-angers;47.6333;-0.716667
artannes-sur-thouet;47.2;-0.083333
rochefort-sur-loire;47.35;-0.65
jaille-yvon;47.7333;-0.666667
vern-d-anjou;47.6;-0.833333
loire;47.6167;-0.983333
vauchretien;47.3333;-0.483333
grez-neuville;47.6;-0.683333
marillais;47.35;-1.06667
segre;47.6833;-0.866667
courleon;47.3833;0.15
feneu;47.5667;-0.583333
montfaucon-montigne;47.1;-1.11667
marans-49;47.6333;-0.85
faye-d-anjou;47.2833;-0.516667
clefs-49;47.6167;-0.066667
sainte-christine-49;47.2864;-0.849444
brossay;47.1642;-0.211389
gennes-49;47.3333;-0.233333
tremont-49;47.15;-0.45
possonniere;47.3833;-0.683333
saint-germain-sur-moine;47.1167;-1.13333
saint-mathurin-sur-loire;47.4131;-0.318889
saint-jean-de-la-croix;47.4167;-0.6
deneze-sous-doue;47.25;-0.266667
pellerine-49;47.4614;0.123056
tremblay-49;47.6833;-1.01667
corne;47.4667;-0.35
montreuil-bellay;47.1333;-0.15
cantenay-epinard;47.5333;-0.566667
antoigne;47.0842;-0.112778
ulmes;47.2167;-0.183333
villeveque;47.55;-0.416667
saint-jean-des-mauvrets;47.4;-0.45
verrie-49;47.2667;-0.183333
neuille;47.35;-0.033333
varennes-sur-loire;47.2333;0.05
martigne-briand;47.2333;-0.416667
combree;47.7;-1.03333
saint-georges-du-bois-49;47.5;-0.216667
chaumont-d-anjou;47.5333;-0.283333
lasse-49;47.5333;0.016667
saint-martin-d-arce;47.5667;-0.083333
varrains;47.2167;-0.066667
villedieu-la-blouere;47.15;-1.06667
breil;47.4833;0.15
saint-remy-en-mauges;47.2667;-1.06667
notre-dame-d-allencon;47.3;-0.466667
fontevraud-l-abbaye;47.1823;0.0497222
louresse-rochemenier;47.25;-0.316667
tancoigne;47.1667;-0.416667
chalonnes-sur-loire;47.35;-0.766667
montreuil-sur-loir;47.6167;-0.4
courchamps-49;47.2;-0.166667
botz-en-mauges;47.3;-1
coutures-49;47.3667;-0.35
sarrigne;47.5;-0.383333
lire;47.35;-1.16667
tierce;47.6167;-0.466667
brain-sur-allonnes;47.3;0.066667
meon;47.5;0.116667
allonnes-49;47.2931;0.0233333
landemont;47.2667;-1.25
chambellay;47.6833;-0.683333
salle-et-chapelle-aubry;47.2553;-0.985833
saint-martin-du-bois-49;47.7;-0.75
ingrandes-49;47.4;-0.916667
huille;47.65;-0.3
chaudefonds-sur-layon;47.3333;-0.7
tessoualle;47;-0.85
chenille-change;47.7;-0.666667
renaudiere;47.1167;-1.05
ecouflant;47.5333;-0.533333
saint-georges-des-sept-voies;47.35;-0.283333
saint-quentin-les-beaurepaire;47.6273;-0.107778
bouchemaine;47.4167;-0.6
saint-martin-du-fouilloux-49;47.4333;-0.7
saint-philbert-du-peuple;47.4;-0.05
andard;47.45;-0.4
montilliers;47.1833;-0.5
saint-lezin;47.25;-0.766667
pin-en-mauges;47.25;-0.9
beaulieu-sur-layon;47.3167;-0.583333
fuilet;47.2833;-1.11667
chapelle-saint-florent;47.3333;-1.05
juigne-sur-loire;47.4;-0.483333
jallais;47.2;-0.866667
freigne;47.55;-1.1
guedeniau;47.5;-0.05
ferriere-de-flee;47.7333;-0.85
souzay-champigny;47.2333;-0.016667
plessis-grammoire;47.5;-0.433333
saint-christophe-la-couperie;47.2542;0.818612
brissac-quince;47.355;-0.448889
doue-la-fontaine;47.2;-0.283333
forges-49;47.2167;-0.25
bohalle;47.4167;-0.4
saint-augustin-des-bois;47.4667;-0.783333
ponts-de-ce;47.4167;-0.516667
somloire;47.0333;-0.6
charce-saint-ellier-sur-aubance;47.3559;-0.410278
vernoil-le-fourrier;47.3833;0.083333
baune;47.5;-0.316667
mesnil-en-vallee;47.3667;-0.933333
cornille-les-caves;47.5;-0.3
thorigne-d-anjou;47.6333;-0.666667
cuon;47.4833;-0.1
valanjou;47.2139;-0.595278
longue-jumelles;47.3781;-0.108056
gee;47.45;-0.233333
saint-quentin-en-mauges;47.2833;-0.916667
begrolles-en-mauges;47.15;-0.933333
chaussaire;47.2;-1.15
breille-les-pins;47.3333;0.083333
maulevrier;47.0167;-0.75
tourlandry;47.15;-0.7
sainte-gemmes-d-andigne;47.6748;-0.884722
vezins;47.1167;-0.716667
denee;47.3833;-0.6
epieds-49;47.15;-0.05
noyant-la-plaine;47.2667;-0.366667
saumur;47.2667;-0.083333
andigne;47.6667;-0.783333
fosse-de-tigne;47.1833;-0.433333
montrevault;47.2667;-1.05
saint-christophe-du-bois;47.0333;-0.95
querre;47.6833;-0.616667
rosiers-sur-loire;47.3514;-0.225278
chace;47.2144;-0.07179
bourg-l-eveque;47.7333;-1.01667
luigne;47.2833;-0.383333
bourg-d-ire;47.6803;-0.967222
m倘rs-erigne;47.4;-0.55
ecuille;47.6167;-0.566667
saint-macaire-en-mauges;47.1167;-1
chaze-sur-argos;47.6167;-0.883333
jarze;47.55;-0.233333
saint-pierre-montlimart;47.2667;-1.03333
turquant;47.2167;0.033333
pommeraye-49;47.35;-0.85
champteusse-sur-baconne;47.6667;-0.65
villemoisan;47.4667;-0.883333
vergonnes;47.7333;-1.08333
avire;47.7;-0.783333
soe逑urdres;47.7333;-0.566667
beauficel;48.7333;-0.95
mortain;48.65;-0.933333
sacey;48.5;-1.45
vernix;48.7167;-1.23333
champrepus;48.8333;-1.31667
rouffigny;48.8;-1.25
azeville;49.4667;-1.31667
catz;49.3167;-1.18333
equeurdreville-hainneville;49.6484;0.345279
mesnil-rogues;48.8667;-1.38333
hamelin;48.55;-1.21667
sainte-colombe-50;49.4167;-1.51667
croix-avranchin;48.55;-1.38333
perron;49.05;-0.9
saint-brice-de-landelles;48.5333;-1.15
besneville;49.3667;-1.63333
fleury-50;48.85;-1.28333
feuillie-50;49.1833;-1.48333
ferrieres-50;48.5439;-0.9575
saint-joseph-50;49.5333;-1.53333
carnet;48.5167;-1.35
saint-martin-de-varreville;49.4333;-1.23333
teurtheville-bocage;49.5833;-1.38333
aucey-la-plaine;48.5333;-1.48333
huberville;49.5167;-1.41667
liesville-sur-douve;49.35;-1.33333
berigny;49.15;-0.933333
montmartin-sur-mer;48.9833;-1.51667
dangy;49.05;-1.21667
agon-coutainville;49.0417;-1.575
senoville;49.4333;-1.76667
glatigny-50;49.2833;-1.63333
beaucoudray;48.9667;-1.13333
haye-d-ectot;49.3833;-1.73333
montbray;48.8833;-1.1
tanu;48.8167;-1.35
saint-hilaire-petitville;49.3;-1.23333
saint-patrice-de-claids;49.2333;-1.43333
jobourg;49.6833;-1.90375
hauteville-sur-mer;48.9833;-1.53333
picauville;49.3833;-1.4
saint-martin-de-cenilly;48.9833;-1.28333
mobecq;49.2667;-1.51667
guilberville;48.9833;-0.95
meauffe;49.1833;-1.11667
ouville;49.0167;-1.36667
saint-martin-d-aubigny;49.1667;-1.35
placy-montaigu;49.0333;-0.9
saint-laurent-de-terregatte;48.5667;-1.25
amigny;49.15;-1.18333
milly;48.6;-1.01667
coudeville-sur-mer;48.8833;-1.51667
barre-de-semilly;49.1167;-1.03333
chapelle-cecelin;48.8167;-1.16667
villechien;48.5833;-0.983333
loges-marchis;48.55;-1.1
hiesville;49.3667;-1.26667
bloutiere;48.8667;-1.23333
taillepied;49.3725;0.417779
moon-sur-elle;49.2;-1.05
fervaches;49;-1.08333
hambye;48.95;-1.26667
montaigu-les-bois;48.9;-1.28333
morigny;48.8833;-1.06667
moitiers-d-allonne;49.4;-1.78333
fourneaux-50;48.9667;-1.03333
anctoville-sur-boscq;48.8439;0.467779
chevreville-50;48.6167;-1.05
coulouvray-boisbenatre;48.7833;-1.1
lengronne;48.9333;-1.38333
saint-pois;48.75;-1.06667
moyon;49;-1.11667
saint-sebastien-de-raids;49.1833;-1.36667
herqueville-50;49.6667;-1.88333
chaulieu;48.7356;-0.861944
hocquigny;48.8167;-1.41667
ham-50;49.45;-1.41667
mesnil-vigot;49.15;-1.28333
saint-jean-des-baisants;49.1;-0.966667
saint-nicolas-de-pierrepont;49.3167;-1.58333
plomb;48.7333;-1.3
saint-jean-de-savigny;49.2;-0.983333
fierville-les-mines;49.3833;-1.66667
omonville-la-rogue;49.7;-1.85
vindefontaine;49.3333;-1.41667
videcosville;49.5667;-1.36667
annoville;48.9667;-1.53333
cavigny;49.2;-1.1
neufmesnil;49.3167;-1.53333
champs-de-losque;49.1833;-1.23333
lithaire;49.3;-1.48333
couvains-50;49.1659;0.993057
saint-martin-le-hebert;49.5109;0.391668
tirepied;48.7167;-1.26667
sottevast;49.5167;-1.6
genets;48.6833;-1.48333
saint-germain-le-gaillard-50;49.4833;-1.78333
contrieres;48.9833;-1.43333
ecausseville;49.4667;-1.36667
mancelliere-sur-vire;49.0667;-1.06667
brevands;49.3333;-1.18333
feugeres;49.15;-1.31667
baudreville-50;49.3;-1.63333
heusse;48.5;-0.9
neville-sur-mer;49.6833;-1.33333
saint-andre-de-l-epine;49.1333;-1
vidouville;49.1;-0.9
perques;49.45;-1.66667
courcy-50;49.05;-1.4
beslon;48.85;-1.15
saint-denis-le-gast;48.95;-1.33333
margueray;48.9;-1.13333
brillevast;49.6333;-1.4
mesnil-villeman;48.8667;-1.33333
flottemanville-hague;49.6167;-1.71667
tollevast;49.5667;-1.63333
mesnil-ozenne;48.6667;-1.23333
sideville;49.5833;-1.68333
saint-pierre-langers;48.7833;-1.5
bricqueville-sur-mer;48.9167;-1.51667
champcervon;48.7833;-1.4
joganville;49.4667;-1.35
saint-brice-50;48.6984;0.692223
belval-50;49.0333;-1.36667
champcey;48.7333;-1.45
trinite-50;48.7833;-1.23333
mouche;48.8;-1.35
sainte-pience;48.75;-1.3
saint-floxel;49.5;-1.35
saint-jean-du-corail-des-bois;48.7675;0.79889
pernelle;49.6167;-1.3
saint-aubin-des-preaux;48.8;-1.5
saint-martin-de-landelles;48.55;-1.18333
sainte-mere-eglise;49.4167;-1.31667
saint-cyr-du-bailleul;48.5667;-0.8
brainville-50;49.0833;-1.5
saint-martin-de-bonfosse;49.05;-1.16667
saint-quentin-sur-le-homme;48.65;-1.31667
braffais;48.75;-1.26667
avranches;48.6833;-1.36667
montanel;48.5;-1.41667
courtils;48.6333;-1.43333
folligny;48.8167;-1.41667
neuville-au-plain;49.4333;-1.33333
saint-jean-du-corail;48.6083;-0.908333
baupte;49.3;-1.35
tourlaville;49.6333;-1.56667
chavoy;48.7333;-1.33333
grosville;49.5;-1.75
perriers-en-beauficel;48.7333;-1
colomby;49.45;-1.48333
saint-laurent-de-cuves;48.75;-1.11667
saint-jean-de-la-riviere;49.3667;-1.7
yquelon;48.85;-1.55
chapelle-uree;48.6667;-1.15
virey;48.5833;-1.13333
saint-sauveur-de-pierrepont;49.3333;-1.58333
chevry-50;48.9667;-1.11667
auvers-50;49.3;-1.31667
cosqueville;49.7;-1.4
bricquebosq;49.5333;-1.71667
bacilly;48.7;-1.43333
eroudeville;49.4833;-1.38333
breville-sur-mer;48.8667;-1.55
saint-martin-le-bouillant;48.7833;-1.18333
chanteloup-50;48.9;-1.48333
turqueville;49.4167;-1.28333
saint-loup-50;48.6667;-1.3
golleville;49.4333;-1.51667
eculleville;49.6833;-1.81667
jullouville;48.7748;0.434168
lingreville;48.95;-1.53333
montjoie-saint-martin;48.5333;-1.3
savigny-50;49.05;-1.33333
bellefontaine-50;48.6833;-0.966667
conde-sur-vire;49.05;-1.03333
lapenty;48.5833;-1
flamanville-50;49.5333;-1.86667
angoville-sur-ay;49.25;-1.55
saint-ebremond-de-bonfosse;49.0667;-1.15
saint-senier-de-beuvron;48.5833;-1.31667
cresnays;48.7167;-1.13333
saint-jean-le-thomas;48.7333;-1.51667
brecey;48.7333;-1.16667
saint-malo-de-la-lande;49.0667;-1.53333
mesnil-herman;49.0333;-1.15
saint-louet-sur-vire;48.9833;-0.983333
buais;48.5167;-0.966667
emondeville;49.4667;-1.33333
surtainville;49.4667;-1.81667
granville;48.8333;-1.6
coutances;49.05;-1.43333
rauville-la-bigot;49.5167;-1.68333
saint-samson-de-bonfosse;49.05;-1.13333
valdecie;49.4167;-1.65
mesnil-garnier;48.8667;-1.3
donville-les-bains;48.85;-1.56667
cerisy-la-foret;49.2;-0.933333
baudre;49.0833;-1.06667
saint-andre-de-bohon;49.2333;-1.25
saint-germain-de-tournebut;49.5333;-1.38333
mesnil-veneron;49.2333;-1.16667
saint-marcouf-50;49.4731;0.709168
bonneville-50;49.4;-1.45
nehou;49.4167;-1.53333
grand-celland;48.6833;-1.18333
saint-germain-sur-seves;49.2167;-1.36667
percy-50;48.9167;-1.18333
sortosville-en-beaumont;49.4333;-1.71667
saint-georges-de-livoye;48.7333;-1.21667
sebeville;49.3833;-1.28333
fresne-poret;48.7;-0.833333
saint-georges-de-la-riviere;49.3642;0.270834
saint-pierre-eglise;49.6667;-1.4
carentan;49.3;-1.23333
aumeville-lestre;49.5333;-1.31667
sainte-suzanne-sur-vire;49.0667;-1.06667
bretteville;49.6562;0.479445
marchesieux;49.1833;-1.28333
saint-ovin;48.6814;0.738612
chasseguey;48.65;-1.08333
biville;49.6167;-1.81667
mesnil-eury;49.15;-1.23333
magneville;49.45;-1.55
boisroger;49.0833;-1.55
saint-martin-le-greard;49.55;-1.65
digosville;49.6333;-1.53333
lestre;49.5167;-1.33333
anneville-sur-mer;49.1167;-1.58333
teurtheville-hague;49.5833;-1.73333
saint-jean-des-champs;48.8333;-1.46667
haye-bellefond;48.9837;0.815834
treauville;49.5167;-1.81667
moitiers-en-bauptois;49.3667;-1.43333
gouberville;49.6833;-1.31667
ravenoville;49.4667;-1.26667
heugueville-sur-sienne;49.0333;-1.51667
crosville-sur-douve;49.3833;-1.48333
flottemanville;49.4833;-1.45
carolles;48.75;-1.55
lozon;49.1333;-1.26667
angey;48.75;-1.5
equilly;48.8333;-1.38333
tanis;48.5833;-1.45
mesnil-tove;48.7;-1.01667
catteville;49.35;-1.56667
mesnil-raoult;49.0333;-1.06667
lande-d-airou;48.8167;-1.28333
ger-50;48.6833;-0.8
branville-hague;49.65;-1.78333
saint-georges-d-elle;49.15;-0.966667
subligny-50;48.75;-1.36667
muneville-le-bingard;49.1333;-1.48333
saint-pellerin-50;49.3;-1.18333
saint-clement-rancoudray;48.6745;-0.886667
reigneville-bocage;49.4;-1.46667
sainte-marie-du-mont-50;49.3833;-1.21667
marcilly-50;48.6481;0.748057
saint-nicolas-des-bois-50;48.7559;0.806112
brehal;48.9;-1.51667
vasteville;49.6;-1.76667
saint-jean-de-daye;49.2333;-1.13333
mesnil-gilbert;48.7167;-1.06667
notre-dame-de-livoye;48.75;-1.2
cuves-50;48.7167;-1.11667
montreuil-sur-lozon;49.1333;-1.23333
vaudreville;49.5167;-1.36667
raids;49.2167;-1.35
heauville;49.5833;-1.8
petit-celland;48.7;-1.21667
quettehou;49.6;-1.3
crasville-50;49.55;-1.33333
montaigu-la-brisette;49.565;0.580279
bretteville-sur-ay;49.2667;-1.63333
etang-bertrand;49.4667;-1.55833
vast;49.6167;-1.35
foucarville;49.45;-1.25
pretot-sainte-suzanne;49.3167;-1.41667
saint-lo-d-ourville;49.3333;-1.66667
notre-dame-du-touchet;48.5833;-0.95
hyenville;49;-1.46667
chaise-baudouin;48.7667;-1.23333
vaudrimesnil;49.15;-1.41667
saint-barthelemy-50;48.6833;-0.95
cametours;49.0667;-1.28333
muneville-sur-mer;48.9333;-1.48333
morsalines;49.5667;-1.3
saint-symphorien-le-valois;49.3;-1.55
husson;48.5667;-0.883333
tamerville;49.5333;-1.45
saint-michel-de-montjoie;48.7333;-1.03333
tourville-sur-sienne;49.05;-1.55
meautis;49.2833;-1.3
saint-aubin-de-terregatte;48.5833;-1.3
laulne;49.25;-1.46667
rozel;49.4833;-1.83333
gavray;48.9167;-1.35
lolif;48.7333;-1.38333
negreville;49.4833;-1.55
breuville;49.5333;-1.68333
saint-germain-des-vaux;49.7127;-1.92054
pierreville-50;49.4833;-1.78333
mesnil-amand;48.8833;-1.36667
huisnes-sur-mer;48.6;-1.45
amfreville-50;49.4167;-1.38333
omonville-la-petite;49.7;-1.88333
troisgots;49.0167;-1.06667
periers;49.1833;-1.41667
rochelle-normande;48.7667;-1.43333
surville-50;49.2833;-1.65
morville-50;49.4833;-1.5
lieusaint-50;49.4667;-1.46667
montpinchon;49.0167;-1.31667
saint-gilles-50;49.1;-1.16667
montmartin-en-graignes;49.2833;-1.15
monthuchon;49.0833;-1.41667
querqueville;49.6667;-1.7
valcanville;49.6333;-1.31667
clitourps;49.65;-1.36667
saint-james;48.5333;-1.31667
villedieu-les-poeles;48.8333;-1.21667
saint-hilaire-du-harcouet;48.5833;-1.1
fontenay-50;48.6167;-1.01667
moulines-50;48.5417;-1.03333
sortosville;49.4833;-1.43333
doville;49.3333;-1.53333
mesnillard;48.6333;-1.08333
loges-sur-brecey;48.7667;-1.16667
hardinvast;49.5833;-1.65
bolleville-50;49.3;-1.56667
boisyvon;48.8;-1.13333
gathemo;48.7667;-0.966667
chambres;48.7667;-1.38333
saint-sauveur-le-vicomte;49.3833;-1.53333
juvigny-le-tertre;48.6833;-1.01667
brectouville;49.0167;-1.01667
chefresne;48.9;-1.15
saint-denis-le-vetu;48.9833;-1.4
neufbourg;48.65;-0.95
saint-michel-de-la-pierre;49.1333;-1.38333
bourguenolles;48.8;-1.3
barfleur;49.6667;-1.25
saint-fromond;49.2167;-1.1
longueville-50;48.85;-1.55
gieville;49.0167;-0.983333
cherbourg-octeville;49.65;-1.65
roncey;48.9833;-1.33333
vauville-50;49.6376;0.153612
saint-georges-de-rouelley;48.6029;-0.77024
colombe-50;48.8667;-1.18333
martinvast;49.6;-1.66667
virandeville;49.5667;-1.75
neuville-en-beaumont;49.35;-1.6
coigny;49.3167;-1.38333
saint-christophe-du-foc;49.55;-1.75
quettetot;49.4833;-1.66667
helleville;49.55;-1.78333
tonneville;49.6333;-1.71667
biniville;49.4333;-1.48333
houtteville;49.3333;-1.36667
fresville;49.4333;-1.35
pontaubault;48.6333;-1.35
beno台tville;49.5333;-1.78333
varenguebec;49.3333;-1.5
saint-pierre-de-semilly;49.1167;-1
saint-vaast-la-hougue;49.6;-1.26667
saint-lo;49.1167;-1.08333
chef-du-pont;49.3833;-1.33333
rampan;49.1333;-1.15
barneville-carteret;49.3812;0.247223
cambernon;49.0833;-1.38333
fontenay-sur-mer;49.4833;-1.31667
saint-romphaire;49.0333;-1.1
dezert;49.2;-1.16667
mesnil-amey;49.1;-1.2
